,ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
1222,59864,Thousand Lights,Chennai,Palm Jumeira,400,3.9,500,"['Indian', 'Chinese', 'Arabian', 'Biryani', 'Beverages', 'Desserts']",Royapettah,45
1223,59971,Anna Nagar,Chennai,Kebabery,400,4.3,100,"['Afghani', 'Biryani']",Anna Nagar,70
1224,60071,Old Malakpet,Hyderabad,Karachi Bakery,400,4.2,100,"['Bakery', 'Pizzas', 'Fast Food', 'Chinese', 'Italian', 'American', 'Sweets', 'Desserts', 'Beverages']",Saleem Nagar,38
1225,60074,Santacruz East,Mumbai,Oriental Combo Box,300,4.2,20,['Chinese'],Santacruz East,36
1226,60104,Kalina,Mumbai,Tip Top Kabab Corner,150,4.3,20,['Indian'],Santacruz East,34
1227,60152,Sector 8 Rohini,Delhi,Chinese Fiesta (Since 1998),150,3.6,20,"['Chinese', 'Continental', 'Snacks', 'Beverages', 'Italian', 'Desserts']",Pitampura,50
1228,60214,New Malakpet,Hyderabad,Tower Bavarchi Multi Cuisine Restaurant,300,3.2,100,"['North Indian', 'Chinese', 'Biryani']",Dilsukhnagar Main Rd,35
1229,60303,Beniapukur,Kolkata,The Burping Panda,350,4.1,100,"['Chinese', 'North Indian']",Park Street,63
1230,60323,Vastrapur,Ahmedabad,Brothers Brand,550,4.2,100,"['Indian', 'Chinese', 'Continental', 'North Indian', 'Biryani', 'Punjabi', 'Thalis', 'Tandoor', 'Combo', 'Pastas', 'Snacks', 'Beverages', 'Street Food']",Vastrapur,47
1231,60347,Mylapore,Chennai,27 Culinary Street,300,2.9,80,"['North Indian', 'South Indian', 'Chinese', 'Indian', 'Mongolian', 'Continental']",Mylapore,55
1232,60357,Subhash Nagar Petrol Pump,Delhi,Momos Corner,300,4.2,500,"['Chinese', 'Pan-Asian']",Jail Road,70
1233,60471,Uttam Nagar,Delhi,Rolls Mania,200,3.6,20,['Beverages'],Main Najafgarh Road,75
1234,60555,Ballygunge,Kolkata,Haze,800,2.9,80,"['Italian', 'Continental']",Near Ushanath Sen Square Park,70
1235,60731,Andheri East,Mumbai,Nayak'S Restaurant,550,3.9,20,['Indian  Chinese'],Chakala,56
1236,60794,Kothrud,Pune,Green Food,300,4.3,1000,"['North Indian', 'South Indian', 'Chinese']",Kothrud,50
1237,61000,Teynampet,Chennai,Truffle Delight,200,3.9,100,"['Bakery', 'Desserts', 'Beverages', 'Snacks', 'Juices', 'Pizzas']",Alwarpet,60
1238,61005,Dumdum,Kolkata,Hesel Food Court,300,4.1,50,"['Chinese', 'Indian']",Near Punjab National Bank Atm,97
1239,61028,Ramesh Nagar,Delhi,Papajii & Sons (Punjabi Bagh),250,3.8,50,"['Indian', 'Chinese', 'Mughlai']",Club Road Market,71
1240,61115,Bandra Area,Mumbai,Copper Chimney,800,4.2,50,"['North Indian', 'Indian', 'Biryani', 'Punjabi', 'Kebabs', 'Grill', 'Mughlai', 'Desserts']",Bandra Area,42
1241,61128,Kurla,Mumbai,Hotel Sunny,700,4.4,100,"['Indian', 'Thalis']",Chembur,43
1242,61196,Bibwewadi,Pune,Biryani Kebabs & Co,250,2.9,80,"['Biryani', 'Lebanese', 'Kebabs']",Sahkarnagar,52
1243,61238,Paschim Vihar,Delhi,For God'S Cake,300,3.9,100,"['Bakery', 'Desserts', 'Beverages', 'Pizzas', 'Pastas', 'Snacks', 'Fast Food', 'American']",Paschim Vihar,46
1244,61290,Ramesh Nagar,Delhi,Papaji & Sons,250,2.9,80,"['Mughlai', 'Chinese', 'Continental', 'Indian', 'Italian']",Paschim Vihar,78
1245,61315,Banjara Hills,Hyderabad,Chai Point,150,4.2,500,"['Bakery', 'Combo', 'Beverages', 'Maharashtrian', 'Snacks', 'Street Food', 'South Indian', 'Punjabi', 'Fast Food']",Gvk Mall,57
1246,61561,West Mambalam,Chennai,Fnp Cakes 'N' More,200,3.7,50,['Desserts'],Ashok Nagar,71
1247,61597,Seshadripuram,Bangalore,Sagar Restaurant,500,4.3,100,"['Chinese', 'South Indian', 'North Indian']",Majestic,54
1248,61607,Ballygunge,Kolkata,Purple Haze,300,4.0,100,"['Chinese', 'Italian', 'Fast Food', 'Desserts', 'Beverages']",Near Park Circus Primary School,65
1249,61790,Koramangala,Bangalore,Sardarji Londonwaley,350,4.0,500,"['Indian', 'North Indian', 'Punjabi', 'Chinese', 'Biryani']",Koramangala,55
1250,61834,Navrangpura,Ahmedabad,Just Live Restaurant,450,4.4,20,"['North Indian', 'Chinese', 'Continental', 'Mexican']",Navrangpura,40
1251,61910,Poongavanapuram,Chennai,Hotel Khaja Empire,300,4.0,20,"['Chinese', 'North Indian']",Purasawakam,37
1252,61931,Lakdikapul,Hyderabad,Al Yousufain Fast Food,300,4.1,50,"['Indian', 'Fast Food']",Nampally,30
1253,62231,Shivajinagar,Pune,Vrudheshwar Pure Veg,300,4.3,20,['North Indian'],Shivaji Nagar,33
1254,62267,Kothrud,Pune,Biryani Express 100% Home Made,200,3.9,50,['Biryani'],Nanasaheb Sutar Path,76
1255,62408,Kothrud,Pune,Jayesh A1 Sandwiches,200,4.2,500,['Fast Food'],Karve Nagar,51
1256,62456,Amberpet,Hyderabad,Bakers 'Q',300,4.0,100,['Bakery'],Shivam Road,44
1257,62482,Navrangpura,Ahmedabad,Raju Omlet,250,4.1,20,['Indian'],Sola,35
1258,62509,Banjara Hills,Hyderabad,Ohri'S Cake Nation,600,4.1,100,['Desserts  Bakery'],Road No.12,52
1259,62557,Shivajinagar,Pune,Tgi Fridays,1000,2.9,80,"['American', 'Mexican']",The Pavilllion,59
1260,62679,Anna Nagar,Chennai,Ambur Star Briyani,500,4.3,1000,['Biryani'],Near Tower Park,58
1261,62695,Ghatkopar West,Mumbai,Hrezzo,1000,4.3,20,"['Continental', 'Indian', 'Chinese']",Ghatkopar West,40
1262,62758,Jayanagar,Bangalore,Chefmaster,300,4.1,100,"['South Indian', 'Kerala', 'Seafood']",Jayanagar,55
1263,62836,Govandi East,Mumbai,Js Burger,250,3.2,20,"['American', 'Pizzas', 'Fast Food', 'Biryani', 'Snacks', 'Combo']",Govandi,57
1264,62876,Rohini,Delhi,Lunchbox,200,4.1,100,"['North Indian', 'Punjabi', 'Combo', 'Biryani', 'Healthy Food', 'Jain', 'Thalis', 'Indian', 'Mughlai', 'Desserts']",Sector 8,40
1265,62894,Santacruz East,Mumbai,Lunchbox - Meals And Thalis,200,4.2,100,"['North Indian', 'Punjabi', 'Combo', 'Biryani', 'Healthy Food', 'Jain', 'Thalis', 'Indian', 'Mughlai', 'Desserts']",Kalina,37
1266,62934,Narayan Peth,Pune,Lunchbox,200,4.1,100,"['North Indian', 'Punjabi', 'Combo', 'Biryani', 'Healthy Food', 'Jain', 'Thalis', 'Indian', 'Mughlai', 'Desserts']",Shaniwar Peth,31
1267,62979,Ellisbridge,Ahmedabad,Lunchbox,200,4.0,100,"['North Indian', 'Punjabi', 'Combo', 'Biryani', 'Healthy Food', 'Jain', 'Thalis', 'Indian', 'Mughlai', 'Desserts']",Panchvati Ellis Bridge,35
1268,63042,Bandra Area,Mumbai,Toast & Tonic,900,2.9,80,"['European', 'Continental']",Bandra Area,51
1269,63048,Pulikeshi Nagar,Bangalore,Sharief Bhai,400,4.1,1000,"['Biryani', 'North Indian', 'Kebabs', 'Mughlai', 'Grill', 'Fast Food', 'Beverages', 'Combo', 'Sweets', 'Desserts']",M.M Road,48
1270,63049,Koregaon Park,Pune,Tvum,1000,2.9,80,['North Indian'],Kalyani Nagar,58
1271,63156,Vyasarpadi,Chennai,Meat And Eat,400,4.2,100,['Fast Food'],Perambur,48
1272,63617,Salt Lake City,Kolkata,Scone (Multicuisine Unit),300,4.4,50,"['Indian', 'Chinese']",Bj Market Complex,73
1273,63673,Koregaon Park,Pune,Wicked China,400,4.2,20,"['Chinese', 'Oriental', 'Asian', 'Pan-Asian', 'Thai', 'Seafood', 'Fast Food']",Koregaon Park Road,66
1274,63705,Kodambakkam,Chennai,Hotel Hollywood,500,4.3,100,"['North Indian', 'Biryani', 'Seafood', 'South Indian']",Kodambakkam,66
1275,63891,Amberpet,Hyderabad,Down Town House,250,2.6,20,['Ice Cream  Beverages  Fast Food'],Amderpet,46
1276,63957,Koramangala,Bangalore,Madeena Hotel,250,4.1,1000,"['Biryani', 'Mughlai', 'Indian', 'Beverages']",5Th Block Kormangala,54
1277,63960,Ghatkopar East,Mumbai,Leo 89 - Chembur (Indian Chinese),400,4.2,100,"['Indian', 'Chinese']",Kurla,46
1278,64234,Chembur,Mumbai,Liplick Pizzeria,200,3.9,50,"['Pizzas', 'Italian']",Poster Colony,46
1279,64592,Kurla,Mumbai,Gd'S Fast Food,450,4.3,100,"['North Indian', 'Chinese']",Kurla,39
1280,64595,Narayanguda,Hyderabad,The Bhimavaram Boys,300,3.7,500,['South Indian'],Old Mla Quaaters Rd,33
1281,64640,Ahmedabad,Ahmedabad,Grill N Rice Restaurant,200,3.6,20,"['Indian', 'Chinese']",Laldarawaja,39
1282,64758,Khanpur,Ahmedabad,Simran,650,4.0,500,"['Indian', 'Chinese']",Bhadra,40
1283,64772,Lal Darwaja,Ahmedabad,Hotel Zk,700,3.8,100,"['Indian', 'Chinese']",Relief Road,46
1284,64776,Laldarwaja,Ahmedabad,Alif Sandburg,300,2.9,80,['Snacks'],Shahpur,44
1285,64883,Santacruz East,Mumbai,Hotel Sadichha,550,4.2,50,['North Indian  Chinese'],Santacruz East,41
1286,64956,Camp,Pune,Mahesh Lunch Home,900,4.2,100,"['Seafood', 'Indian', 'Chinese']",Camp Area,34
1287,64972,Banjara Hills,Hyderabad,24/7 Gallery Cafe - Hyatt Place Hyderabad,1500,2.9,80,"['Italian', 'Indian', 'Continental']",Hyatt Place Road No 1 Banjara Hills,66
1288,64979,Modi Colony,Pune,Cafe Taiba,250,3.9,500,"['Indian', 'Mughlai', 'Chinese', 'Biryani']",Camp,31
1289,65004,Sagrampura,Surat,Sugar N Spice - Non Veg,350,4.1,100,"['Indian', 'Punjabi', 'Chinese', 'Mughlai', 'Biryani', 'Tandoor', 'Pizzas', 'Thalis']",Ring Road,34
1290,65006,Erandwane,Pune,Best Belgian Waffle,250,4.2,100,"['Desserts', 'Bakery', 'Beverages']",Erandwane,47
1291,65028,Athwa,Surat,Subway,350,4.2,100,"['Fast Food', 'Healthy Food', 'Salads', 'Snacks', 'Desserts', 'Beverages']",Ghod Dod Road,30
1292,65033,Cossipore,Kolkata,Chandigarh Hotel,300,4.1,500,['Indian'],Near Kolkata Shastro Police,62
1293,65039,Bhadra,Ahmedabad,Paramount Restaurant,750,4.1,100,"['Indian', 'Chinese', 'Continental', 'Desserts', 'Beverages']",Bhadra,38
1294,65046,Lal Darwaja,Ahmedabad,Food Inn,700,4.5,100,['North Indian'],Lal Darwaja,33
1295,65075,Koramangala,Bangalore,Homely,200,4.3,1000,"['Home Food', 'North Indian', 'South Indian', 'Beverages', 'Chettinad', 'Combo', 'Desserts', 'Hyderabadi', 'Indian', 'Lucknowi', 'Maharashtrian', 'Mangalorean', 'Punjabi', 'Rajasthani', 'Snacks', 'Sweets', 'Thalis']",80Ft. Road,52
1296,65178,Kalighat,Kolkata,Bijoli Grill Foods Corner,300,4.0,500,"['Indian', 'Fast Food', 'Chinese', 'Tandoor', 'Snacks', 'Biryani']",Sadananda Road,66
1297,65181,Machuabazar,Kolkata,Hungry Monkzzz,250,4.0,20,"['Chinese', 'Tibetan']",Beside Khudiram Bose Collage,53
1298,65183,Elgin,Kolkata,Mintelaa,1000,3.9,20,"['Indian', 'Chinese', 'Continental']",Opposite Icici Bank,63
1299,65184,Bidhannagar,Kolkata,Sonar Tori,800,4.1,100,"['Bengali', 'Indian', 'Bangladeshi']",Bidhannagar,66
1300,65188,Taltala,Kolkata,Best Of Gupta'S,400,4.3,50,"['Indian', 'Chinese', 'Tandoor']",Beside Hotel Vip International,43
1301,65189,Ashok Nagar,Bangalore,The Chinese Food Company,300,4.0,20,"['Chinese', 'Seafood', 'Pan-Asian', 'Vietnamese', 'Malaysian', 'Singaporean', 'Thai']",Ashok Nagar,36
1302,65221,Powai Area,Mumbai,The Barn Grill,900,4.5,100,['American  Continental'],Powai Area,61
1303,65319,Block Gg1 Vikaspuri,Delhi,Muradabadi Biryani,150,4.0,100,['North Indian'],Vikas Puri,74
1304,65404,Athwa,Surat,Vegji'S,200,4.0,100,"['Continental', 'Fast Food', 'Lebanese', 'North Indian', 'Chinese']",Tribhuvan Complex Ghod Dod Road,34
1305,65483,Himayath Nagar,Hyderabad,Istah - Shawarma And Biryani,250,4.4,1000,"['Arabian', 'Lebanese', 'Mediterranean', 'Biryani']",Himayath Nagar,27
1306,65530,Seshadripuram,Bangalore,Mama Mia!,200,2.9,80,"['Desserts', 'Ice Cream']",Kumara Park,51
1307,65569,Shahpur,Ahmedabad,New Bombay Biryani,160,3.8,100,['Biryani'],Shahpur,39
1308,65758,Khanpur,Ahmedabad,Silver Leaf - Cama Hotel,600,2.9,80,"['Indian', 'Chinese', 'Continental']",Laldarawaja,48
1309,65879,Saki Naka,Mumbai,Supreme Restaurant,400,4.1,100,"['Lebanese', 'Turkish', 'Arabian', 'Fast Food', 'Healthy Food', 'Beverages']",Sakinaka,45
1310,65912,Piplod,Surat,Kathi Junction,200,4.2,100,"['Indian', 'Mughlai', 'North Indian', 'Combo']",Safal Square Vesu,55
1311,65921,Film Nagar,Hyderabad,Wokstars,400,4.2,100,"['Asian', 'Chinese']",Near Apollo Hospital Road 92,77
1312,65960,Barabazar Market,Kolkata,New Punjab Khalsa Hindu Hotel,250,2.9,80,['North Indian'],Jorasanko,41
1313,66018,Yerawada,Pune,Baraza Bars & Bites,700,2.9,80,"['North Indian', 'Kebabs', 'Biryani', 'Chinese', 'Continental', 'Fast Food', 'Mughlai']",Ishanya Mall Yerawada,68
1314,66119,Andheri East,Mumbai,Freshmenu,250,4.1,500,"['Chinese', 'Continental', 'Italian', 'Mediterranean', 'Thai', 'Lebanese', 'American', 'Asian', 'Beverages', 'Bakery', 'Biryani', 'Desserts', 'Mexican', 'North Indian', 'Salads', 'Pizzas']",Opposite To Mahakali Road,52
1315,66166,Piplod,Surat,Masala Canteen,300,4.1,100,"['Indian', 'Chinese']",International Business Center,63
1316,66229,Ballygunge,Kolkata,Mom'S Breakfast Magic By Adele,300,4.5,100,['Fast Food  Beverages  Thalis'],Near Milli Primary School,60
1317,66378,Chembur,Mumbai,Stars Parade,700,4.4,100,"['Indian', 'Chinese', 'Thai']",Chembur,47
1318,66424,Basavanagudi,Bangalore,Bombay Kulfis,100,4.7,100,"['North Indian', 'Desserts', 'Fast Food']",Banashankari Stage I,37
1319,66474,Shankarapura,Bangalore,Twiststick House,300,4.3,100,"['Jain', 'North Indian', 'Continental', 'Fast Food', 'Italian', 'Beverages', 'Thai']",Vv Puram,47
1320,66490,Bandra Area,Mumbai,Punjab Grill,900,4.3,100,"['North Indian', 'Indian', 'Biryani', 'Punjabi', 'Kebabs', 'Mughlai', 'Desserts']",Bandra Area,48
1321,66509,Santacruz East,Mumbai,Thotrin Cafe,500,4.4,100,"['Indian', 'Chinese']",Santacruz East,39
1322,66602,Basavanagudi,Bangalore,J K Fish Land,300,4.1,20,"['Coastal', 'Seafood']",Basavanagudi,53
1323,66666,Lakdikapul,Hyderabad,Stop N Go,200,4.3,100,"['Fast Food', 'Bakery']",P & T Officers Colony,48
1324,66936,Banjara Hills,Hyderabad,Cafe Graffiti Pizzeria,450,3.9,50,"['Fast Food', 'Italian', 'Beverages']",Rd Number 12,61
1325,67108,Khar West,Mumbai,Sindhful,700,4.4,100,['Sindhi  North Indian  Snacks'],Khar,57
1326,67148,Bandra Area,Mumbai,Celini - Grand Hyatt Mumbai,1800,2.9,80,"['Italian', 'Continental', 'North Indian', 'Mughlai', 'Pizzas', 'Bakery']",Lobby Level Off Western Express Highway Vakola,61
1327,67283,Kodambakkam,Chennai,Rahmas Biryani,300,3.8,20,['Biryani'],Kodambakkam,80
1328,67296,Toli Chowki,Hyderabad,Shalimar Sweets,300,4.1,100,['Sweets'],Galaxy Theatre Road,67
1329,67411,Kondhwa,Pune,Cafe Samosa Corner,100,4.4,100,"['Indian', 'Fast Food', 'Biryani', 'Tandoor', 'Sweets', 'Beverages', 'Street Food']",Kondhwa,65
1330,67575,Thousand Lights,Chennai,Savoury Sea Shell,400,4.3,1000,"['Arabian', 'Indian', 'Chinese']",Egmore,47
1331,67618,Kothrud,Pune,Lean Life Bistro,300,4.7,20,['Fast Food'],Kothrud,64
1332,67652,Kalighat,Kolkata,Chilly Culture,500,4.3,100,"['Chinese', 'Thai', 'North Indian']",Southern Avenue,74
1333,67659,Erandwane,Pune,Nitrobuzz,400,2.9,80,"['Cafe', 'Desserts', 'Ice Cream', 'Beverages', 'Pastas', 'Salads']",Erandwane,52
1334,67716,Golpark,Kolkata,Indthalia,700,3.9,20,"['Continental', 'Chinese', 'Indian']",Southern Avenue,77
1335,67717,Elgin,Kolkata,Kookie Jar,350,4.6,500,['Desserts  Snacks  Bakery'],Opposite Fbb,45
1336,67787,Bandra Area,Mumbai,O Pedro,1800,4.4,100,"['Goan', 'Portuguese']",Bandra Area,50
1337,67903,Matunga,Mumbai,Pomona Cafe,500,4.0,50,['Italian-American  European  Continental'],Matunga King Circle,63
1338,68020,Khokhra,Ahmedabad,Yummy Fast Food Corner,300,3.3,50,['Fast Food'],Mani Nagar,49
1339,68055,Matunga,Mumbai,Classic Fast Food,500,4.3,500,['Indian  Chinese  Continental'],Matunga East,53
1340,68100,Sector 7 Rohini,Delhi,Kake Da Hotel,600,4.1,1000,"['North Indian', 'Mughlai', 'Punjabi']",Rohini,36
1341,68276,Lullanagar,Pune,Signature,600,4.4,100,"['North Indian', 'Mughlai', 'Seafood', 'Chinese', 'Tandoor']",Sahani Sujan Park,61
1342,68512,Ulsoor,Bangalore,The Cafe By Foodhall,1000,4.0,20,"['Fast Food', 'Pan-Asian', 'Continental']",1Mg,50
1343,68544,Vikhroli,Mumbai,Hotel Sadguru,300,4.5,20,['Indian  Chinese'],Ghatkopar East,55
1344,69274,Ashok Nagar,Bangalore,Chai Point,150,4.5,500,"['Bakery', 'Combo', 'Beverages', 'Maharashtrian', 'Snacks', 'Street Food', 'South Indian', 'Punjabi', 'Fast Food']",Church St,36
1345,69354,Ashok Nagar,Bangalore,No.10 Fort Cochin,250,4.2,1000,"['Seafood', 'Kerala', 'Biryani']",Central Bangaore,32
1346,69489,Kodambakkam,Chennai,The Juice Shop @ Arab Street,150,2.9,80,"['Juices', 'Desserts', 'Beverages']",Kodambakkam,83
1347,69531,Annanagar,Chennai,6Th Avenue,250,3.7,20,"['Indian', 'Chinese', 'Continental']",Anna Nagar West,70
1348,69876,Ashok Nagar,Bangalore,Subway,350,4.4,100,"['Fast Food', 'Salads', 'Snacks', 'Desserts', 'Beverages']",Ub City,38
1349,69959,Varachha,Surat,Sher-E-Punjab,300,3.9,20,"['North Indian', 'Chinese']",Opp Surat Railway Station,43
1350,69991,Bharthana,Surat,Crave In,200,3.8,20,"['Fast Food', 'Chinese', 'Indian', 'Desserts', 'Punjabi', 'Asian']",E-Space Vesu,63
1351,69992,Piplod,Surat,Ministry Of Eggs,300,3.8,100,"['Fast Food', 'Chinese', 'Indian', 'Desserts', 'Punjabi', 'Asian']",Safal Square Vesu,60
1352,70016,Amberpet,Hyderabad,Sampradaya Foods,450,4.5,100,"['Sweets', 'Desserts']",Bagh Amberpet,40
1353,70054,Bowenpally,Hyderabad,Sweet Heart Family Restaurant,300,3.7,1000,['North Indian  Chinese  Biryani'],Begumpet,74
1354,70344,Ayanavaram,Chennai,Udupi Hotel Venkateswara,300,4.3,100,"['South Indian', 'North Indian', 'Chinese']",Anna Nagar,51
1355,70400,Sector 8 Rohini,Delhi,Kc Restaurant,200,4.1,100,"['Chinese', 'Street Food', 'Fast Food']",Rohini,39
1356,70522,Begampura,Surat,Taste Of Bhagwati,330,4.0,100,"['North Indian', 'Chinese', 'Oriental', 'Continental', 'Desserts']",Textile Market Ring Road,45
1357,70570,Powai Area,Mumbai,Shalimar,700,4.1,100,"['Indian', 'Chinese']",Marol,57
1358,70574,Sion Bhakti Park,Mumbai,Hotel Sagar,600,4.3,50,['Indian'],Sion,45
1359,70577,Khairtabad,Hyderabad,The Just Biryani,200,4.3,20,"['Chinese', 'South Indian', 'North Indian']",Road 12,54
1360,70681,Kasba,Kolkata,3 Idiots Dhaba,300,3.3,50,"['Indian', 'Chinese']",Picnic Garden,64
1361,70691,Lake Gardens,Kolkata,Snacking,500,4.5,500,"['Continental', 'Chinese', 'Combo', 'Beverages']",Near Vikramshila Education Resource Society,85
1362,70761,Begampura,Surat,Chhote Miyan,300,4.2,50,['North Indian'],Zampa Bazar,39
1363,70846,Aundh,Pune,Basilio,500,2.9,80,['Italian'],Aundh,85
1364,70894,Dilsukhnagar,Hyderabad,Chinese By Sahadeva Reddy,200,4.2,100,"['Chinese', 'Fast Food']",Rd Number 35,39
1365,70942,Dilsukhnagar,Hyderabad,Sahadeva Reddy'S Chinese Kitchen,250,4.0,500,"['Chinese', 'Fast Food']",Maruthi Nagar,38
1366,71071,Sector 9 Rohini,Delhi,Moroca (Rohini),250,4.0,500,['Fast Food'],Sector 9 Rohini,34
1367,71152,Pitam Pura,Delhi,Vikas Foods,400,4.3,50,['North Indian'],Rani Bagh,47
1368,71260,Raja Bazar,Kolkata,Lazeez Biryani,250,3.5,1000,"['Biryani', 'Mughlai']",Opposite Hind Mahal,35
1369,71267,Kolkata,Kolkata,Red Chillies,250,4.2,500,['Chinese'],Gariahat,38
1370,71328,Varachha,Surat,Jeevandhara Hotels,250,2.9,80,"['Punjabi', 'Fast Food']",Opp Rajhans Point,44
1371,71359,Adajan,Surat,Level 5 Terrace Resturant,600,4.3,20,"['Punjabi', 'North Indian', 'Chinese', 'South Indian', 'Fast Food']",Opp Star Bazaar,53
1372,71361,Purasaiwakkam,Chennai,Shree Konar Vilas,300,4.1,500,"['South Indian', 'Chettinad']",Purasawakam,31
1373,71392,Pitam Pura,Delhi,Bobby Punjabi Rasoi,300,4.2,100,"['Indian', 'Mughlai', 'Chinese']",Pitampura,53
1374,71591,Banjara Hills,Hyderabad,Sandwich Eatery,250,4.0,100,['Fast Food  Beverages'],Sr Nagar,75
1375,71596,Karkhana,Hyderabad,Tea Kettle,300,4.5,50,['Beverages  Fast Food'],Kharkana,68
1376,71645,Mehdipatnam,Hyderabad,Hotel City Diamond,300,4.3,500,"['Biryani', 'Hyderabadi']",Mehdipatnam X Roads,43
1377,72003,Saki Naka,Mumbai,Cafe Delhi Heights,2000,2.9,80,"['Asian', 'Continental']",Kurla,48
1378,72156,Bibwewadi,Pune,Spice Garden Family Resto & Bar,500,4.3,100,"['North Indian', 'Chinese', 'Mughlai']",Bibvewadi,70
1379,72165,Kothrud,Pune,Moonlight Real Chinese,500,2.9,80,"['North Indian', 'Chinese']",Kothrud,58
1380,72236,Teynampet,Chennai,Cafe Cakebee,700,4.3,50,"['Cafe', 'Italian', 'Bakery', 'Desserts']",Alwarpet,63
1381,72264,Chembur,Mumbai,Raj Restaurant,700,4.3,1000,"['Indian', 'Chinese']",Chembur,54
1382,72566,Yousufguda,Hyderabad,Eat N Joy Bakers,200,4.1,20,['Bakery'],Kamalapuri Colony,67
1383,72605,Athwa,Surat,Pizza Hut,350,3.7,100,"['Pizzas', 'Fast Food']",Ghod Dod Road,40
1384,72625,Raja Annamalai Puram,Chennai,Ciclo Life,500,4.5,500,"['Salads', 'Continental', 'Oriental', 'Beverages']",2Nd Main Rd Govindaswamy Nagar,68
1385,72637,Vastrapur,Ahmedabad,Drunken Monkey,250,4.3,20,"['Healthy Food', 'Beverages', 'Juices']",Opp Nehru Park Fountain,39
1386,72650,Vastrapur,Ahmedabad,Tgih- Thank God Its Healthy,900,4.3,100,"['Continental', 'Healthy Food', 'Thai', 'Juices', 'Mexican', 'Mediterranean', 'Lebanese', 'Greek']",Vastrapur,49
1387,72893,Kothrud,Pune,7Th Heaven Cake Shop,400,4.5,100,"['Bakery', 'Desserts']",Kothrud,51
1388,72959,Lal Darwaja,Ahmedabad,Green House - The House Of Mg,1500,2.9,80,"['Gujarati', 'Snacks']",Lal Darwaja,39
1389,73475,Choolai,Chennai,Snackart,200,3.5,20,['Snacks'],Pattalam,45
1390,73574,Egmore,Chennai,Brownie Heaven,200,4.6,20,['Desserts'],Egmore,37
1391,73603,Chembur,Mumbai,Lamba,600,4.2,100,"['North Indian', 'Chinese', 'Biryani', 'Tandoor']",Chembur,51
1392,73619,Ghorpadi,Pune,Punjabi Darbaar,550,4.1,100,"['North Indian', 'Chinese']",B.T. Kawade Road,59
1393,73662,Annanagar East,Chennai,Mozza,0,2.9,80,"['Continental', 'Chinese', 'Italian', 'Mexican']",Annangar East,64
1394,73665,Kolathur,Chennai,Bismillah Briyani & Fast Food,300,3.8,500,"['Tandoor', 'Chinese', 'Biryani', 'Indian']",Perambur,63
1395,73682,Sector 7 Rohini,Delhi,Biryani Blues,400,4.1,500,"['Biryani', 'Hyderabadi', 'Lucknowi', 'Kebabs', 'Desserts', 'Beverages']",Rohini,38
1396,73720,Kilpauk,Chennai,Hotel Paramount,500,4.3,1000,"['North Indian', 'South Indian', 'Chinese', 'Seafood', 'Biryani']",Kilpauk,39
1397,73924,Koramangala,Bangalore,Sonar Bangla,256,3.7,20,"['Bengali', 'North Indian']",Koramangala,59
1398,73980,Mohammed Wadi,Pune,Dessertto,200,4.0,100,"['Bakery', 'Ice Cream', 'Beverages']",Wanowrie,72
1399,74130,Kothrud,Pune,Mad About Chinese,300,3.2,20,['Chinese'],Kothrud Pune,62
1400,74137,Sanjeeva Reddy Nagar,Hyderabad,Sai Brundavan Tiffins,200,4.3,1000,['South Indian  Chinese'],Bk Guda Road,66
1401,74340,Himayatnagar,Hyderabad,Amantran Bengali Restaurant,200,4.1,100,"['Bengali', 'North Indian', 'Chinese', 'Home Food', 'Thalis', 'Beverages']",Domalguda,41
1402,74361,Sector 8 Rohini,Delhi,Instapizza,400,4.1,100,"['Pizzas', 'Italian', 'Fast Food', 'Beverages', 'Desserts']",Rohini,44
1403,74365,Ballygunge,Kolkata,Roadhouzz,900,4.3,20,"['Continental', 'Italian', 'Oriental', 'Tandoor']",South Kolkata,78
